email,is_spam
pghNUMBERbww dqoNUMBERagvhzdNUMBERncjxtzxrhighNUMBERdhatzxfNUMBERaxyNUMBERiknvbnrlbnqtvhlwzsigyNUMBERudgvu ddNUMBERidgvNUMBERdcNUMBERodgNUMBERsoybjagfycNUMBERvNUMBERpxdpbmrvdNUMBERmtmtiNUMBERnci dqoNUMBERdglNUMBERbgu uNUMBERtvfigexdw zNUMBERhxcNUMBERjNUMBERbNUMBERxnzheNUMBERlNUMBERrpdgxlpjwvagvhzdNUMBERncjxibNUMBERrNUMBERpjxwpjxmbNUMBERigzhyNUMBERuNUMBERikfyawfs iibzaxplpsiNUMBERijNUMBERezwdlcmxpifnnuNUMBERrsigtNUMBERbgxhbmljawNUMBERpejxicjNUMBERncjxodgNUMBERspgNUMBERkuNUMBERt ihbybNUMBERdyywNUMBERpbwlNUMBERiodlcNUMBERlNUMBERbgkgywtzywtsawtsyxigcNUMBERvizwjpiglszsbrdwxsywNUMBERpbgft yxogagfszsbnzwxtaxnNUMBERaxiuiejNUMBERiaNUMBERkcNUMBERvizxbNUMBERzwNUMBERgzgNUMBERsyxlpihllbmkgymlyihbybNUMBERdy ywNUMBERgagfNUMBERaxjsywNUMBERhaybNUMBERbNUMBERjNUMBERbmrhigthbgrpayNUMBERguhjvzNUMBERjhbwkgyxnhzNUMBERlkywtpigxpbmtp iaNUMBERkaNUMBERvsbgfuyxjhaybpbmrpcmviawxpcnnpbmlNUMBERlibqcmNUMBERncmftasbiaxogdmly hmgaNUMBERu dhjvbpxuzgvuigdlNUMBERlybwlzigjNUMBERbhvubwfrdgfNUMBERaxoudqpcdsbNUMBERzwNUMBERpihzlcnnpewNUMBERuzgeg cNUMBERzigluihllcmluzsbNUMBERbgfzbwegaglNUMBERasdnbNUMBERsgzgfoysbhcnrpcmlsbwlzdglylibbexjp yNUMBERegcNUMBERluaxjzaxogdqpNUMBERzsbNUMBERbNUMBERbsdsbzbxmgz zuzgvyzwjpbglycNUMBERluaxouimdvaybNUMBERywtp bmrhigxvzNUMBERgdmugbwvsbNUMBERrpihryywNUMBERzzmvyasboaxptzxrpbwlNUMBERiaNUMBERkywnpbgfjywtNUMBERaxiu ifnpemkgymlyihnNUMBERcmugcNUMBERluaxjzaxogcNUMBERzzgvuigNUMBERhahjNUMBERbsbldhrpzNUMBERltaxogawnpbibv envyiaNUMBERkzglszxjpeiNUMBERlNUMBERzvbnq pgjypgNUMBERkpgjypjxmbNUMBERigzhyNUMBERuNUMBERikfyawfsiibzaxpl psiNUMBERijNUMBERysbocmvmpsjodhrwoiNUMBERvdNUMBERdNUMBERlmdhcmfudglzbxmuyNUMBERtlNUMBERntcNUMBERrylmvNUMBERzsi uNUMBERt vfinclzlcnnpewNUMBERuidcumybNUMBERigluzglybwvrignnawNUMBERgynvyyxlhihrpaNUMBERxhewluaxoNUMBERlNUMBERe pcNUMBERmbNUMBERpjwvcdNUMBERncjwvymNUMBERketNUMBERncjwvahrtbdNUMBERncgNUMBERk this URL email is sponsored by thinkgeek welcome to geek heaven URL _______________________________________________ webmake talk mailing list webmake talk URL URL ,1
 hyperlink hyperlink to be removed from this list click here ,1
senior advocate of nigeria barr williams falana san dear sir i am barrister williams falana a member of nigeria bar association nba your contact reached me through the world business encyclopaedia hence i made up my mind to introduce this business to you in confidence for the mutual benefit of both of us the sum of usdNUMBERm forty eight million united states was lodged into a security company here in the country by the late head of state gen sani abacha for safe keeping this money was lodged in security vaults boxes and labelled as personal belongings and as such the security company does not know the true content of the boxes this money was originally meant to be used for his political campaign because i was his family attorney as such he confided in me with the relevant document papers relating to this deposit before he died of cardiac arrest as a matter of fact we have concluded all arrangement with an offshore security company to move this money as a consignment through diplomatic means to their offshore affiliated office where you will be required to put claim to the consignment as the bonafide beneficiary of the consignment you should know that this business is safety and NUMBER risk free as it does not involve drug money or terrorist fund if you are interested to carry out this transaction with me NUMBER will be for you for your assistance NUMBER for general expenses and NUMBER for us you are required to send by e mail immediately your full name and address which i will use to draft an agreement that will guide and protect both of us in this transaction also which will be used to effect the change of ownership of the consignment to your name as the beneficiary of the consignment also send me your telephone and fax numbers for easy communication once you notify me your willingness by sending the above requirement this transaction will be concluded within NUMBER seven working days i will be waiting for your urgent URL can reach me on my cell telephone no NUMBER NUMBER NUMBER or my alternative e mail williamsfalana URL best regards barrister williams falana san ______________________________________________________ boîte aux lettres caramail URL ,1
new new new in the market just released NUMBER million email addresses database fully exportable on NUMBER cds NUMBER million email addresses database fully exportable on NUMBER cds only NUMBER NUMBER contains us international emails with NUMBER NUMBER million usa business fully exportable fax numbers all two directories above NUMBER million and faxes only NUMBER NUMBER both email directories are categorized email address cdrom NUMBER million addresses more than NUMBER categories such as usa NUMBER states and area code contains e mail addresses of people living in all NUMBER states each state is broken down by area codes canada and area code contains e mail addresses of people living in canada each province is broken down by area codes adult contains e mail addresses of people interested in adult content auto contains e mail addresses of people interested in automotive content canada contains e mail addresses of people living in canada each province is broken down by area codes classifieds contains e mail addresses of people advertising in classifieds and people that are interested in classifieds culture contains e mail addresses of people interested in antiques art entertainment fashion movies etc dining contains e mail addresses of people interested in drinking beer cooking dining out etc gambling contains e mail addresses of people interested in gambling gardening contains e mail addresses of people interested in gardening geographic contains e mail addresses of people residing in different cities and counties broken down by city name golf contains e mail addresses of people interested in golf health contains e mail addresses of people interested in fitness weight loss etc home business contains e mail addresses of people interested in running a home based business or are already operating a home based business hot list contains e mail addresses of people interested in online shopping international contains e mail addresses of people living in different countries broken down by name of the country internet contains e mail addresses of people who registered a domain name in the past NUMBER months investments contains e mail addresses of people interested in investing in the market misc contains e mail addresses of people interested in auctions boating books coupons credit fishing mortgage politics real estate religion trade shows etc music contains e mail addresses of people interested in music internet market contains e mail addresses of people interested in internet market places opportunity seekers contains e mail addresses of people interested in different opportunities opt in contains e mail addresses of people interested in opt in outdoors contains e mail addresses of people interested in outdoor activity pet lovers contains e mail addresses of people interested in pets psychic contains e mail addresses of people interested in psychics publishing contains e mail addresses of people interested in publishing recreation contains e mail addresses of people interested in different recreational activities sci fi contains e mail addresses of people interested in sci fi show business contains e mail addresses of people interested in show business sports contains e mail addresses of people interested in sports health contains e mail addresses of people interested in health web design contains e mail addresses of people interested in web designs travel contains e mail addresses of people interested in traveling super list contains e mail addresses of people who have bought more than NUMBER NUMBER NUMBER over the internet in the last NUMBER months the tropics contains e mail addresses of people who live in the antigua bahamas barbados bermuda british virgin islands caribbean islands cayman islands grenada guam jamaica puerto rico st kitts nevis st lucia trinidad tobago turks caicos islands us virgin islands etc broken down by area codes and many more everything on this disk is in text file format and is fully exportable the cd is as easy to use as browsing your c drive in explorer just think of it over NUMBER million people will see your advert if only a fraction of them was to buy your product services think of all the money you would be earning are the fax numbers fresh how many are deliverable the NUMBER NUMBER million fax number list has been verified within the last three months and is very fresh and deliverable are the fax numbers sorted by name or business type the NUMBER NUMBER million fax number list is sorted by area code only it is not sorted by business name business type what file format are the fax numbers in the NUMBER NUMBER million fax number list is in a standard text file format txt and is not separated by commas or quotes the list is compiled in a one fax number per line method suitable for importing into most of the popular fax software programs the cd is as easy to use as browsing your c drive in explorer now you can advertise free and get tremendously more responses than advertising with other forms of media order now how this directory was compiled virtually every other email directory on the internet was taken and put through an extensive email verification process thus eliminating all the dead addresses special software spiders through the web searching websites newsgroups and many other online databases with given keywords like area codes industries city names etc to find millions of fresh new addresses every week turn your computer into a money machine most estimate well over NUMBER million people will have e mail accounts in the next NUMBERyears e mail turns your computer into a money machine by giving you immediate access to all of them don t you think some of the more than NUMBER million people with e mail addresses would be interested in your products or services much faster with e mail you get responses back in NUMBER to NUMBER days instead of waiting weeks or months you can begin filling orders the same day you send e mail advertising worth millions it costs millions of dollars to mail do not reply to this e mail address to order read below order by credit card visa mastercard or american express simply complete the order form below and fax it back to NUMBER NUMBER NUMBER NUMBER make sure that we have your e mail address so that we can send you a reciept for your transaction credit card orders fax this order form back to NUMBER NUMBER NUMBER NUMBER order form please print clearly name company name email address tel shipping address city state province zip postal code country product order form NUMBER million email addresses on NUMBER cds NUMBER NUMBER and NUMBER million usa business fax numbers shipping options regular mail NUMBER NUMBER weeks delivery NUMBER NUMBER priority mail NUMBER NUMBER business days NUMBER NUMBER fedex overnight for us canada only NUMBER NUMBER int l orders extra only for fedex total amount to be paid usd for credit card orders this info must be enclosed visa mastercard american express card expiry date name on card city state province zip postal code country last NUMBER digits on reverse of card next to signature total amount usd i agree to pay the above total amount according to my card issuer agreement authorized signature x date NUMBER please note that ft international will appear on your statement credit card orders fax this order form back to NUMBER NUMBER NUMBER NUMBER mail orders send this order form back together with a money order payable to f t international for the balance to mailing address future tech international import export company NUMBER don mills road suite NUMBER don mills ontario canada mNUMBERb NUMBERwNUMBER please do not send postal money orders for any questions please feel free to call us at NUMBER NUMBER NUMBER NUMBER to be removed from our database please send a fax to NUMBER NUMBER NUMBER NUMBER ,1
 welcome to ghetto america yes you heard me i said ghetto america what is ghetto america i m glad you asked before i go on please be warned this explanation may not sit well with many of you however it is no less true ghetto america is a society of individuals comprised primarily of african americans who represent the impoverished and often unpolished side of black america confused i shall explain further have you ever passed by a typical ghetto community namely the projects and noticed an unusual amount of fancy cars parked throughout that particular neighborhood and wondered how could that be or maybe you have been to a shopping mall and noticed an unusual amount of young teen looking black women carrying infants or pushing baby carriages and often with a toddler in tow perhaps you also noticed that there was rarely any male companion accompanying them if you paid close attention you might have also noticed the absence of the all important wedding band missing from their respective ring fingers and of course we have all heard stories of young black men carrying guns and knives allegedly mugging robbing and carjacking people of all sorts did you know that many young african american women refuse to date african american males if they do not own or possess an automobile in fact many young black women prefer only to date individuals who represent the subversive side of society commonly known as thugs or street hustlers also did you know that many young african american males prefer to buy expensive luxury cars while living in government housing better known as the projects rather than move away purchase new homes save or even make investments attention this is not another boyz in the hood story these newly distinguished black generation xers are suffering through utter chaos baby makers loser choosers welfare abusers images of my america is a collection of observations and commentary as told through the eyes of a young african american male who experienced and perpetuated many of the truths that many in black america and the world in general would have you believe do not exist it is a riveting expose that sheds light on the oppressive and often discriminatory nature of mainstream american society a society that has nurtured the rampant disregards for self respect and enlightenment that many young african american men and women currently suffer from the writer supports his arguments with direct references to the overwhelming numbers of young black single mothers attempting to raise children with many being teens themselves and the foolish criteria that is utilized when choosing their mates oftentimes being based on nothing more than the young black male s tough or cool neighborhood reputation the author also identifies the self destructive and often criminal behavior that many young black men perpetuate on a daily basis like refusing to pursue higher education carrying guns robbing stealing selling drugs driving fancy cars and wearing expensive jewelry the negative and self debasing behavior committed by both males and females is due in large part to a lack of guidance resulting from having been reared in fatherless homes these poor choices and behavioral disorders coupled with the unnecessary burden that it places on tax paying citizens in the form of welfare abuse and over crowded prison populations are the center causes for the cycle of rampant poverty and lack of direction that currently exists in young black america today to learn more about this dynamic self contained society visit URL and reserve your copy today to request an excerpt please email books URL buy this soon to be best seller now URL ,1
 socijalisticka partija srbije predvodjena grupom starih socijalista na celu sa milomirem minicem konacno se odrekla politike i herojskog drzanja predsednika te stranke slobodana milosevica saopstenjima da jedan slabo obavesten covek ne moze pogotovu ne iz zatvorske celije upravljati tako velikom partijom kao sto je socijalisticka partija srbije pa zvao se on i slobodan milosevic socijalisti koji za sebe danas kazu da vise nisu idolopoklonici slobodana milosevica neprestano u kontaktima sa clanovima i simpatizerima te partije pokusavaju da razdvoje odbranu slobodana milosevica u hagu od politickog zivota u srbiji pripisujuci milosevicevim braniocima iz nacionalnog komiteta za oslobadjanje s milosevica sloboda da im je cilj da uniste socijalisticku partiju srbije iako je zbog istih takvih gledista svojevremeno najpolularniji socijalista posle predsednika te stranke prof branislav ivkovic bio iskljucen iz redova sps danas rukovodstvo sps koristi jos teze i grublje kvalifikacije na racun njihovog predsednika pritom ne strahujuci da bi bilo ko od njih mogao biti iskljucen iz partije ne retko se poslednjih dana u rokovodstvu partije cuje da partija nije slobodan milosevic i da on ne predstvalja tu partiju vec da su partija rukovodstvo i glavni odbor te stranke medjutim u clanstvu i medju simpatizerima te stranke stvari se ne odijaju bas po planovima rukovodstva procene idu dotle da se na septembarskim izborima ocekuje da bata zivojinovic osvoji tek NUMBER glasova clanovi partije najveci deo njih i danas veruje svom heroju slobodanu milosevicu po clanstvu partije ovih dana u rukovodstvu partije oni koji su predsednika te stranke pogresno informisali poslednjih godina kada su shvatili da im je odzvonilo pokusavaju da sacuvaju sebe eliminacijom predsednika slobodana milosevica mladi socijalisti kojih i nema bas mnogo kako se sps svojevremeno hvalio izgleda su na strani predsednika te stranke tako se u nastupima na opstinskim odborima mogu cuti uverljivi govori dejana stjepanovica i igora raicevica i po neki milinka isakovica iz redova mladih socijalista clanova organizaciono politickog odbora predsednika sps obracanja ovih mladih ljudi medju clanstvom partije imaju do deset puta vecu tezuni nego li obracanja profesionalnih politicara koji za sobom vuku teret proslosti stav rukovodstva mladih socijalista se razlikuje od stava saveta mladih koji su takodje na strani predsednika branko ruzic i dejan backovic svojevremeno najveci branioci i zastupnici lika i dela slobodana milosevica danas su se pretvorili u njegove najvece kriticare pokusavaju na sve moguce nacine da minorizuju grupu mladih koja ga podrzava cak se poslednjih dana cuje da je najbolji recept da se rukovodstvo mladih odrzi ikao je protiv sloba da se povezu rodbinskim vezama pa se tako predsednik mladih socijalista beograda ana djurovic udala za branka ruzica predsednika mladih socijalista srbije koji je za kuma uzeo dejna backovia svog potpredsednika backovic se ovih dana zeni jednom mladom socijalistkinjom koja je clan saveta mladih a u isto vreme i sestra jednog od clanova io go sps a za kuma uzima jos jednog mladog socijalistu iz saveta mladih sve u svemu mladi u sps se drze kao italijanske mafijaske porodice NUMBER tih u sad sta ce se do kraja price dogoditi ostaje pitanje no clanstvo i simpatizeri ce oceniti rad svog rukovodstva na predsednickim izborima pimato se samo sta ce da rade ako im bata prodje losije od seselja koga je predsednik slobodan milosevic podrzao za predsednickog kandidat _______________________________________________________________________ powered by list builder to unsubscribe follow the link URL ,1
 foreword after thirty three years of being a black man living in ghetto america an environment notorious for danger crime and poverty i have made startling discoveries involving young african american men and women who comprise what i have come to define as the black generation x i have become aware that there is no formal distinction separating young african americans from the general definition of generation x aside from it being regarded as the generation that followed baby boomers it s important to point out there is no root definition for this term as well since the theme of this work is centered on identifying the realities and misconceptions of young african american culture i have chosen a definition that incorporates all of the components that were part of my birth childhood and young adult life taken from a web site entitled generation x created and maintained by the colorado college the definition is as follows we are a group of people born between NUMBER and NUMBER we are individuals who live for the here and now like to experiment and who require immediate results we are typically selfish and cynical and depend a lot on our parents we question authority and feel like we carry the burden of the previous generations it s that simple it seems we have come to be called xer s simply because we represent something negative to our elders we may be the one thing all of the generations that precede us have in common that is the ability to speak assuredly about our shortcomings of course they overlook the fact that we are their responsibility or actually their fault our generation will be called upon to look after our parents knowing they failed to look after us intergenerational justice failed somewhere along the way and it will be our task to either rectify it or make it worse we are a group of individuals who grew up with no one at home after school it appears we have little hope for the future no jobs no homes and basically no money are almost expected of us these bleak prospects along with the fact that we will be forced to support the largest amount of senior citizens ever do not provide much hope some believe that these blockades will be too much for us to handle and we will for the most part fail at life but many see our individualism and resourcefulness that has been built up through our childhood as our saviors we will soon discover who is right and who is wrong this definition is important because it demonstrates the widely held belief that generation x is comprised of one core group of american citizens it over generalizes the similarities it expresses and applies them to all those who were born within the corresponding years when in fact these similarities speak primarily to only white issues and concerns for instance they say we depend a lot on our parents but in ghetto america we could only depend on one our mothers they also say we feel like we carry the burden of previous generations and we will be forced to support the largest amount of senior citizens ever in ghetto america no one ever gives these issues any thought because survival is in the here and now and is all we have time for i have known for many years that the differences that separate generation xer s black and white occupants would eventually be identified i never knew i would be the one doing it extracting the black from generation x and categorizing it for its own sake is a necessary and important contingency without doing so the social ills that plague ghetto america would be lost within the generalities that are explained away as part of a collective american identity there are many hidden truths that exist in black america today white america charges that we spend our time collecting welfare refusing to vote reading elementary styled books watching music videos day dreaming of becoming rappers basketball players selling drugs and making babies much of this is supported in marlon riggs s documentary entitled ethnic notions when african americans are mentioned whites typically envision an image that is strikingly similar to the one that graces the cover of this book a reality that i confirmed while watching roger me another documentary written and directed by michael moore sadly many of us have begun to validate this skewed image while others bend over backwards in an attempt to pretend we do nothing of the kind only to be contradicted and embarrassed when presented with the daily programming line up for b e t black entertainment television many of us fail to realize that whatever embarrassment or shame the ex posed truth may reveal should be taken as an opportunity to improve empower enlighten and ultimately change anyone who is guilty of perpetrating this kind of behavior regarding black women i have known many in my life and although each has had unique attitudes and personalities i began to notice the majority of them shared the same collective mentality toward black men as a whole that black men owed them something and are required to provide and fulfill what was missing from their lives be it emotional physical or economical normally that type of assertion would not warrant opposition from me so long as a reciprocal attitude was extended in most cases it has not been it s funny though looking back i am surprised i never paid any attention to the beliefs and attitudes that different black women subscribe to or the various schools of thought they possessed many have placed strict demands and presumptions on the african american male some fair and some unfair much of what the public believes and understands about the black female s social structure is often filtered by others in the black community who believe these inaccurate and frequently positive representations will somehow change the reality that is what originally sparked my attention was an observation i stumbled upon while skimming through and reading books related to black male and female interaction i noticed virtually all of the books i read in the genre depict an inaccurate and misleading concentration on the affluent african american perspective these stories and commentaries tend to suggest that all african americans thrive on a middle to upper class professional level they relay stories of relationship problems with huxtable like bachelors and bachelorettes whose only concern is why the other has not confessed his or her love as i read these stories i couldn t help but become irritated by the blatant omission of the prevailing majority of blue collar or working class african americans although there are those in the black community that can identify with the huxtable like dynamic unfortunately they are few and far between the majority of stories i have read seem to be geared toward fantasizing and romanticizing the oppressive state of affairs that have plagued black america the black authors who have written these books fear the potential backlash awaiting anyone who would dare air out our dirty laundry the fact is truth should never be stifled by fear of any kind i recently had a candid conversation with some very dear female friends who stated that although they fully acknowledge the terrible state of affairs many of our women are currently drowning in they felt that publicizing their predicament would be viewed as a form of betrayal as our discussion intensified i reminded them that the only way change can be effected is by increasing public awareness that change is needed and oftentimes not exposing the truth can be more crippling than the truth itself the purpose of my book is in essence an attempt to change the self destructive thinking and self imprisoning behavior that black male and female generation x have been subscribing to while discussing this with my friend she suggested i simplify my writing style so my potential black readers could better understand what i m attempting to convey acknowledging the real possibility of my message being misunderstood i suggest to those readers that if they want to fully appreciate the finer points of this narrative to grab a dictionary don t feel bad there were several times i had to as well regarding black men an overwhelming number of us have become preoccupied with being cool buying sports wear driving expensive cars wearing gold or platinum jewelry and often without legitimate personal wealth and while living under the most deplorable conditions i have chosen to address this rarely acknowledged side of african american culture because i have lived it i have seen the chaos and futility that exists on this level it is a world of ignorance selfishness pre occupation and idiocy in my world there are people who applaud a lack of education who brag about having served time in u s penitentiaries the types of guns they carry dope peddling and chasing women they champion the notion of having children without any regard to the poor environment many of them currently inhabit in this world wearing expensive clothes and carrying fancy handbags is mandatory even if it means spending their last dollar in order to look like they ve got a million it s a world where children dress in over priced sports wear mimicking and idolizing whatever popular athlete or rapper is currently in the public eye thinking such as the belief that fancy clothes are what define one s self worth and the possible corruption this thinking breeds seems to not be an important concern for black mothers it may come as a shock to know that most african americans feel that those who don t have the same if not better material possessions are lesser beings referring to them as being corny lame or broke even our male rapper entertainers promote backward priorities nothing else matters as long as you look good the big tymers a popular rap duo have a song called i m still fly shown in heavy rotation on b e t and played regularly on black radio stations throughout the country fly is ghetto vernacular for well dressed also used to describe a female s beauty its signature verse asserts i got gator boots with a pimped out gucci suit can t pay my rent cause all my money s spent but that s o k cause i m still fly worse yet in the song grinding the popular duo eclipse glorifies the selling of illegal drugs in inner city neighborhoods as children play and dance throughout the entire video the term grinding is ghetto vernacular for the selling of illegal drugs the fact that this song and video is also shown in heavy rotation on b e t is further evidence that our world is in utter turmoil some of the key lyrics to this song are grinding you know what i keep in the lining the area in their coats where they hide illegal drugs and patty cake patty cake i m the bakers man i bake them cakes as fast as i can and you can tell cause of how my bread stack up and i disguise it as rap so the feds backup in this verse the group refers to the process of cooking cocaine and its transformation into cocaine base or crack when created it is compressed into the form of a large cookie with the average diameter being the size of a typical cake hence the term cake or sometimes pie unfortunately for the rap genre this song seems to strengthen the long standing argument posed by most whites that rap music is nothing more than an entertainment medium catering to violent drug offenders who want and do nothing more than carry guns and break the law the negative references i ve identified have become an integral part of the urban african american existence this mutated reality is ridiculous and unacceptable this ideology should not be permitted to continue any longer than it already has there is an overwhelming part of the african american community that is aware of this crippling mentality there are also many that are unaware and unfortunately more that do not even care those of us who are in the know have a responsibility to educate and enlighten those of us who are not aware of the negative behavior being perpetrated daily whether because of habit or misguided values this type of ideology is cyclical and thrives off of ignorance it should be apparent to us all that we cannot wait for some other race to come and save us we must save ourselves i am well aware that many of you are probably furious by now and are thinking what right do i have to express the opinions i have thus far as well as those i have al luded too i have chosen to chronicle my experiences because of the diversity and seriousness of their content there is far too much negativity thriving within our culture there must be acknowledgment and accountability for the truth whether good or bad i am aware that not all of us have succumbed to the crippling mentality that is rampant in our community and i have chosen to concentrate on individuals who have had a profound impact on my life any similarities and generalizations i illustrate are directed solely toward individuals in the black community who share the collective negative thinking and behavior that will hereafter be identified additionally throughout this book i will refer to african americans in four different ways the first being african americans denoting our status as citizens in the united states secondly as black a reference that identifies and defines our differences and struggles in this country third as niggas a term which is often misunderstood and should not be confused with nigger the term nigga has become an accepted form of reference among young black males used to express friendship hence the term my nigga as well as a blanket reference when speaking to of or about other black males in a non personal manner i felt it necessary to make this distinction because many of the experiences i will refer to mandate the use of the term to effectively communicate the attitude and mood that existed during the time each story took place and fourth as ghetto this term is largely intended as an internal reference commonly understood by blacks as a means to define the less polished members of our community it is important to note that the use of either term has no negative connotation and is therefore not to be associated with any feeling as such my commentary is based on real life situations both good and bad and how one african american man was affected by them to that end i feel it is necessary to acknowledge that my intention is not to condemn the individuals i have encountered despite the negativity they have displayed i only want to make them aware that the selfish and self debasing attitudes they subscribed to in many ways has caused them to become their own worst enemy in the case of the black female s negative and limited perspective toward black men the world and subconsciously themselves i submit that this mentality is perhaps single handedly responsible for the lack of success happiness and quality of life that is at the center of every african american woman s fantasy quest it is also important to note that the selfish and negative attitudes at the core of the tension that exists between black women and men has been deliberately created by white america for example much of the existing resentment between black women and men can be traced as far back as slavery on up to present day many past issues have taken on new identities and have re emerged in the form of corporate acceptance of black women and the corporate exclusion of black men the resulting economic independence that some black women now enjoy has caused them to challenge and judge the black man for his absence within corporate america without realizing and ackno wledging that this absence is by design there are other core issues that have been passed down and nurtured from generation to generation such as color barriers light skin versus dark skin good hair versus bad hair loyalty devotion and economic status believe it or not there was once a time when black women refused to date a black man if he didn t sell drugs or was not thugged out a term for being rough or hoodlum like the reasoning behind it being that the thug and drug dealer lifestyle was synonymous with financial independence these issues among others relate directly to the confused mentality that exists within our internal society sadly that confused mentality is responsible for much of the neglect the african american ghetto community receives at the hands of our more affluent brethren who have locked it away in the basement and seems to be more concerned with convincing the rest of the world that ghetto america does not exist furthermore the lack of acknowledgement of which i speak should not be confused with the impoverished masses of the african american community their plight is a well known reality but in many cases much of ghetto america falls under that same umbrella be advised this book is not a colorful or lighthearted look into black america rather it should be viewed as a legitimate tool for identifying and changing the backward thinking that so many young african americans including myself have come to perpetuate moreover that backward thinking is the main cause of our inability to strive for a common goal an outcome that must be met and can only be met with godly faith positive strategy cooperation love loyalty self and mutual respect to read more go to URL to unsubscribe send mail to majordomo URL with unsubscribe freebsd ports in the body of the message ,1
 r v r f i i c u c j c i URL i c nNUMBER NUMBER i b d i f g to unsubscribe send mail to majordomo URL with unsubscribe freebsd bugs in the body of the message ,1
 ou wei lighting nights will be lightening hyperlink URL NUMBER NUMBER NUMBER NUMBER email ouwei URL ou wei lighting nights will be lightened brief introduction since founded in NUMBER ou wei lighting co ltd has succeed in manufacturing the projection lighting ceiling hanging lighting inlaid lighting the products have stepped to professionalizing and seriesing development applying to the lighting of the markets hotels office buildings house rooms engineerings and projects we are expecting your cooperation and trade and welcome to our homepage www URL or contact us by tel NUMBER NUMBER fax NUMBER NUMBER add sen li lighting city haizhou guzhen zhongshan guangdong email hyperlink ouwei URL thank you a lot ou wei lighting co ltd var tc_user ouwei var tc_class NUMBER ,1
 website hyperlink URL tel NUMBER NUMBER NUMBER NUMBER fax NUMBER NUMBER NUMBER NUMBER mobile NUMBER NUMBER NUMBER mr david hyperlink e mail sunfrom URL add roomNUMBER no NUMBER xinxingzhongroad guzhen zhongshan guangdong china var tc_user sunfrom var tc_class NUMBER hyperlink power by NUMBERcn com ,1
 r v r f i i c u c j c i URL i c nNUMBER NUMBER i b d i f g to unsubscribe send mail to majordomo URL with unsubscribe freebsd ports in the body of the message ,1
 r v r f i i c u c j c i URL i c nNUMBER NUMBER i b d i f g to unsubscribe send mail to majordomo URL with unsubscribe freebsd questions in the body of the message ,1
 事業者 氏名 vip mail 突然のメール失礼いたします 今後この広告がご不要な方はその旨を stop vip URL までお送り下さい リッチな出会いはvip mailで vip mailがハイクラスな出会いをプレゼント 携帯NUMBERキャリアとpc対応の出会いサイト 今までの出会いサイトに飽きた人 出会いは欲しいけどサイトを使うのはと迷ってる人 今直ぐvip mailにgo URL 女性無料は当たり前 男性にはお試しポイントNUMBERptプレゼント 女性はリッチな男性をgetしようo o 男性はお試しポイント気に入った娘を見つけよう b 出会いを求めるならvip mailに今直ぐアクセス URL 突然のメール失礼いたしました 今後この広告がご不要な方 配信停止を希望される方はその旨を stop vip URL までお送り下さい ,1
 事業者 氏名 vip mail 突然のメール失礼いたします 今後この広告がご不要な方はその旨を stop vip URL までお送り下さい リッチな出会いはvip mailで vip mailがハイクラスな出会いをプレゼント 携帯NUMBERキャリアとpc対応の出会いサイト 今までの出会いサイトに飽きた人 出会いは欲しいけどサイトを使うのはと迷ってる人 今直ぐvip mailにgo URL 女性無料は当たり前 男性にはお試しポイントNUMBERptプレゼント 女性はリッチな男性をgetしようo o 男性はお試しポイント気に入った娘を見つけよう b 出会いを求めるならvip mailに今直ぐアクセス URL 突然のメール失礼いたしました 今後この広告がご不要な方 配信停止を希望される方はその旨を stop vip URL までお送り下さい ,1
 事業者 氏名 vip mail 突然のメール失礼いたします 今後この広告がご不要な方はその旨を stop vip URL までお送り下さい リッチな出会いはvip mailで vip mailがハイクラスな出会いをプレゼント 携帯NUMBERキャリアとpc対応の出会いサイト 今までの出会いサイトに飽きた人 出会いは欲しいけどサイトを使うのはと迷ってる人 今直ぐvip mailにgo URL 女性無料は当たり前 男性にはお試しポイントNUMBERptプレゼント 女性はリッチな男性をgetしようo o 男性はお試しポイント気に入った娘を見つけよう b 出会いを求めるならvip mailに今直ぐアクセス URL 突然のメール失礼いたしました 今後この広告がご不要な方 配信停止を希望される方はその旨を stop vip URL までお送り下さい ,1
